partner_emb_5,partner_emb_41,partner_emb_211,partner_emb_60,partner_emb_170,partner_emb_199,partner_emb_173,partner_emb_122,partner_emb_82,partner_emb_28,partner_emb_213,partner_emb_24,partner_emb_214,partner_emb_46,partner_emb_12,partner_emb_62,partner_emb_92,partner_emb_244,partner_emb_162,partner_emb_13,cancer,score
0.0,0.042409927,0.0,0.0,0.0,0.0,0.06922817,0.0,0.23247534,0.45756695,0.3188339,0.0,0.0,0.0,0.0,0.03497502,0.0,0.18821949,0.047134437,0.078541555,COAD,0.0025809214
0.008006884,0.3524277,0.010745516,0.24230368,0.005623186,0.0,0.036922492,0.09966013,0.0,0.0,0.37902683,0.029848311,0.07789415,0.0261187,0.2019953,0.112578705,0.27134815,0.0076894686,0.11085671,0.023731368,BRCA,0.9852681
0.0,0.022544945,0.0,0.0,0.0012444563,0.0,0.05641111,0.0065892874,0.35255498,0.0,0.0037778143,0.0027431143,0.0,0.003847316,0.0,0.0,0.08306141,0.6671773,0.121223435,0.005089554,SKCM,0.9222857
0.14915913,0.23624995,0.0,0.0020609088,0.07594989,0.0,0.0,0.038238164,0.0,0.027857881,0.0,0.09332117,0.08703155,0.09006948,0.0,0.32900676,0.0,0.013823524,0.110604085,0.0,KIRC,0.29541925
0.038848363,0.11287476,0.014830343,0.41154575,0.0,0.1318688,0.074340254,0.08834337,0.0,0.0,0.1479252,0.0,0.005885123,0.070253655,0.49240208,0.0,0.2914551,0.0,0.00021411777,0.14004487,LUAD,0.008002302
